cellid,x,y,celltype,nearest_B_id,nearest_B_dist,B_count_within_R,radius
90896,36.7322,38.1722,A,66164,0.180319,28,1
90910,90.6672,76.9989,A,54613,0.323873,24,1
90914,25.2277,0.0710154,A,84568,0.268867,7,1
90919,87.4029,56.3339,A,24317,0.189581,26,1
90921,45.0169,43.0811,A,52577,0.0893898,23,1
90924,89.0586,54.7263,A,55100,0.136438,20,1
90926,9.49517,83.291,A,90384,0.328516,19,1
90936,39.5884,12.9184,A,81679,0.0874241,21,1
90939,67.8309,63.9766,A,26727,0.254648,16,1
90944,71.464,23.0167,A,12034,0.113483,14,1
90952,66.2761,4.20305,A,78200,0.248782,23,1
90954,98.3433,54.8875,A,19695,0.0715793,20,1
90957,17.7381,49.6376,A,45920,0.176069,23,1
90962,61.0853,74.8005,A,31380,0.209108,29,1
90976,81.5877,50.4537,A,3204,0.0893016,16,1
90977,26.1083,12.541,A,3084,0.191033,14,1
90978,11.0951,87.7373,A,41734,0.0971609,13,1
90980,69.0715,29.0116,A,44661,0.128008,26,1
90982,95.1754,35.2821,A,84238,0.274859,22,1
90988,92.9086,80.5285,A,18701,0.280907,26,1
90994,50.8656,95.1382,A,85183,0.234007,20,1
90999,28.3909,24.9018,A,94308,0.170006,31,1
91004,46.9766,7.64146,A,76839,0.159932,17,1
91020,56.5359,64.9425,A,49386,0.393454,13,1
91022,48.3483,47.5856,A,33865,0.195748,27,1
91024,63.9825,21.1135,A,32262,0.306943,27,1
91025,57.2319,33.1036,A,81297,0.0559215,30,1
91028,47.9051,10.8721,A,15889,0.0539739,24,1
91038,95.6331,4.23552,A,10352,0.0459414,21,1
91040,30.0551,72.2337,A,17022,0.123925,28,1
91041,20.9274,89.284,A,40789,0.128581,20,1
91043,96.2453,74.4396,A,72688,0.27406,18,1
91044,78.2712,73.5227,A,25878,0.0902167,21,1
91046,25.3282,29.9983,A,54573,0.388934,26,1
91049,13.9967,93.938,A,78716,0.371971,23,1
91054,23.1687,42.9444,A,98673,0.223517,20,1
91057,84.5343,37.7056,A,96168,0.157752,27,1
91058,5.83968,32.6968,A,88845,0.218033,29,1
91065,50.2982,82.4746,A,32702,0.183353,16,1
91071,60.9642,16.5233,A,2229,0.344971,22,1
91072,83.5674,79.9352,A,72420,0.259592,24,1
91077,15.2376,99.1441,A,38550,0.153162,21,1
91080,67.3826,95.9053,A,86733,0.351517,18,1
91081,60.1049,75.6233,A,72195,0.0592785,21,1
91082,44.9609,22.6784,A,86903,0.181797,25,1
91084,58.7872,1.25342,A,6738,0.24685,24,1
91088,49.1251,89.8471,A,11398,0.0697371,19,1
91089,0.727211,50.2779,A,29156,0.320678,20,1
91090,17.2784,98.8938,A,2827,0.370747,16,1
91091,57.5459,63.1479,A,19958,0.231804,20,1
91093,84.1744,92.7028,A,24978,0.19572,25,1
91097,28.1462,56.0299,A,37831,0.319623,28,1
91098,10.8925,40.1486,A,64572,0.264701,28,1
91106,84.2422,39.3427,A,78204,0.13122,19,1
91107,33.4557,12.6852,A,59198,0.277184,19,1
91112,39.8271,75.4454,A,9801,0.365444,25,1
91115,45.3393,66.8372,A,86357,0.306173,26,1
91116,33.7865,89.6239,A,69242,0.0462742,27,1
91117,13.0029,8.80286,A,70508,0.0783767,32,1
91120,80.5909,64.9885,A,73164,0.0759307,21,1
91125,21.0307,85.3904,A,28853,0.218853,17,1
91126,74.6401,55.9672,A,58988,0.101918,24,1
91127,48.7371,90.788,A,99730,0.272245,27,1
91128,64.7859,86.3668,A,18800,0.144202,31,1
91141,10.8883,6.29423,A,46303,0.233625,19,1
91142,62.1453,85.1765,A,7508,0.119683,16,1
91144,21.7296,40.6204,A,82842,0.315264,19,1
91147,98.7001,3.92009,A,71928,0.109718,26,1
91149,72.1592,10.0896,A,78455,0.0762398,20,1
91151,92.3803,43.1997,A,65572,0.0924727,20,1
91153,1.59806,41.3879,A,29943,0.187881,13,1
91154,30.9917,44.4206,A,49244,0.436944,20,1
91157,52.1434,62.4388,A,4114,0.258699,21,1
91158,78.5304,36.4566,A,80313,0.367996,21,1
91161,31.5552,72.7435,A,1833,0.382133,20,1
91162,17.5839,79.609,A,59508,0.299333,16,1
91167,83.9751,58.2078,A,47969,0.0284468,23,1
91170,69.8217,72.8198,A,92162,0.176236,18,1
91172,22.5551,16.3419,A,61631,0.0284292,23,1
91173,60.3297,56.0281,A,41844,0.0901703,19,1
91180,31.5136,49.5261,A,48295,0.29504,25,1
91182,65.1623,38.7847,A,9785,0.395702,20,1
91188,53.2008,56.7677,A,9786,0.0903834,31,1
91194,17.8258,45.165,A,60210,0.183122,22,1
91196,79.4112,72.7664,A,90590,0.300803,27,1
91197,41.8332,64.0217,A,64369,0.0995145,19,1
91199,73.6807,13.9901,A,41298,0.153612,28,1
91201,74.6563,16.9337,A,41868,0.12515,20,1
91202,87.951,79.0394,A,33757,0.261523,11,1
91204,12.3459,35.2486,A,81155,0.153264,18,1
91206,56.9792,57.9118,A,22177,0.159748,25,1
91210,70.8812,66.5416,A,22157,0.332495,13,1
91211,25.7705,46.9167,A,39157,0.111595,26,1
91213,36.4188,3.60624,A,75179,0.127411,22,1
91216,36.6694,92.7062,A,53174,0.496378,19,1
91223,15.0128,86.65,A,62312,0.246453,21,1
91226,93.2499,27.5652,A,58537,0.12873,26,1
91230,72.8661,22.139,A,43511,0.232636,22,1
91238,40.3763,46.4766,A,37722,0.134618,28,1
91239,94.9501,44.7473,A,5186,0.117243,18,1
91240,75.2864,27.834,A,67433,0.177943,32,1
91243,16.2579,66.9227,A,43114,0.202253,24,1
91255,88.5804,34.3124,A,70427,0.142209,31,1
91258,77.027,11.2556,A,67744,0.284346,20,1
91260,49.9645,35.3354,A,96210,0.49791,19,1
91264,84.4007,44.7074,A,89621,0.0485546,21,1
91269,86.4425,4.70132,A,41425,0.428707,18,1
91270,36.1421,79.2301,A,26703,0.206475,22,1
91272,20.0883,76.0591,A,44668,0.0916336,24,1
91275,18.6637,89.5705,A,13009,0.117857,26,1
91277,27.8122,36.4144,A,61925,0.0343963,25,1
91278,42.2825,67.5468,A,12669,0.371042,24,1
91279,76.1631,97.4436,A,81302,0.134417,21,1
91284,21.7632,80.5752,A,44601,0.209289,24,1
91286,3.44893,10.2659,A,39408,0.282155,18,1
91289,69.5466,96.1555,A,2038,0.0652482,22,1
91291,54.9145,91.7223,A,75403,0.177048,24,1
91292,81.998,22.4327,A,98807,0.068592,32,1
91293,58.3892,49.5605,A,46519,0.220342,26,1
91295,80.1965,57.9149,A,47574,0.268584,25,1
91301,36.021,47.7409,A,39532,0.205795,27,1
91305,89.9331,84.5627,A,46333,0.217337,28,1
91312,16.5119,24.6778,A,26150,0.102243,18,1
91315,57.4166,89.9972,A,12921,0.0936056,24,1
91319,80.7686,11.1892,A,74389,0.184553,20,1
91322,45.518,40.3574,A,23598,0.0544443,26,1
91330,29.2178,74.1645,A,47729,0.218756,17,1
91339,14.5715,47.5483,A,39560,0.0901125,22,1
91345,56.9931,87.7142,A,73482,0.251407,22,1
91352,53.4888,1.50861,A,19406,0.402423,20,1
91358,39.1167,90.0639,A,14093,0.231601,22,1
91359,73.0474,2.4817,A,92931,0.123236,27,1
91366,80.0216,0.775188,A,45806,0.263834,22,1
91371,35.5412,59.8762,A,30217,0.0571357,20,1
91374,41.0836,88.2343,A,22277,0.0814986,25,1
91378,87.5232,28.3504,A,34042,0.0793906,23,1
91382,19.4353,48.4671,A,34311,0.194547,20,1
91384,55.3661,91.745,A,75403,0.367803,22,1
91385,74.7208,32.7436,A,89956,0.0849641,23,1
91395,15.0258,10.0098,A,15370,0.14801,18,1
91396,27.193,46.8539,A,55636,0.235133,23,1
91412,37.197,37.6552,A,45736,0.234838,21,1
91415,95.5608,97.3541,A,64910,0.0294301,27,1
91423,27.4595,55.9798,A,85501,0.233149,29,1
91427,32.8946,49.2948,A,34308,0.293814,19,1
91428,46.9932,22.4127,A,39219,0.131916,19,1
91429,70.2469,32.3307,A,59269,0.114261,12,1
91430,55.1299,53.3115,A,91337,0.143625,21,1
91432,72.6175,33.1771,A,55603,0.285036,17,1
91440,0.177967,11.7943,A,26376,0.0890628,11,1
91448,16.8443,23.438,A,99408,0.0832122,28,1
91449,12.0114,18.6743,A,31266,0.322211,18,1
91452,71.5229,73.2904,A,58689,0.0968994,23,1
91453,88.096,66.0788,A,71126,0.139163,23,1
91456,0.516248,81.4092,A,57475,0.201919,19,1
91463,78.4332,90.8902,A,28942,0.165055,27,1
91466,17.5347,12.0306,A,85768,0.285477,27,1
91471,19.7407,63.1902,A,90605,0.148566,27,1
91473,44.9453,33.3468,A,29453,0.185393,19,1
91475,60.232,80.9876,A,16062,0.217138,29,1
91476,92.4314,55.4654,A,62801,0.192087,25,1
91478,5.30739,93.7411,A,39471,0.318881,20,1
91482,6.55003,61.1467,A,81733,0.0702992,16,1
91483,83.6152,50.1085,A,28517,0.207965,23,1
91487,67.2889,90.3165,A,61714,0.164792,25,1
91502,98.1807,33.2137,A,63684,0.0781146,29,1
91503,40.9247,98.1846,A,66769,0.108186,28,1
91505,14.4282,21.0216,A,12361,0.267569,32,1
91506,66.8292,75.7747,A,42296,0.23262,27,1
91508,58.5072,69.0657,A,24554,0.0798793,22,1
91509,1.5655,17.4093,A,56381,0.0761339,24,1
91510,11.9558,62.0271,A,74888,0.206779,23,1
91511,39.5552,48.19,A,49509,0.0683422,16,1
91516,11.8686,0.252163,A,70773,0.245196,9,1
91520,7.62544,68.1875,A,36076,0.165428,16,1
91523,9.03937,51.8061,A,86679,0.167411,14,1
91527,98.325,88.6609,A,2345,0.582804,11,1
91533,60.0787,75.4706,A,72195,0.122557,21,1
91538,87.9294,93.2723,A,92714,0.146533,32,1
91546,19.4328,53.6729,A,45709,0.199913,20,1
91547,81.3415,50.8623,A,18359,0.246622,15,1
91551,21.2285,40.0952,A,55887,0.136166,19,1
91558,25.6993,7.20049,A,17436,0.190399,17,1
91570,77.0551,36.6241,A,54181,0.183367,27,1
91572,75.2137,58.6826,A,84360,0.28442,16,1
91575,59.6011,21.3692,A,94012,0.160146,23,1
91588,83.1627,65.7598,A,788,0.328441,22,1
91591,67.3122,12.9024,A,35166,0.251314,27,1
91594,61.6699,2.4381,A,28276,0.358261,24,1
91596,43.1175,2.44278,A,52916,0.0632006,25,1
91598,65.6348,4.13027,A,27924,0.382326,26,1
91604,80.323,19.4283,A,90192,0.158813,17,1
91605,4.45026,26.195,A,34585,0.174477,20,1
91607,54.4347,18.5987,A,6739,0.184585,19,1
91610,73.6769,40.135,A,62491,0.308523,23,1
91612,17.6514,43.0769,A,99004,0.180843,26,1
91614,26.2611,33.7075,A,66315,0.107282,32,1
91616,27.5458,47.6092,A,72213,0.196537,19,1
91620,43.2788,98.08,A,30466,0.323803,16,1
91624,54.8221,48.9368,A,61537,0.137825,21,1
91628,53.7399,50.2258,A,71765,0.130759,31,1
91630,94.8542,95.5626,A,74653,0.175259,22,1
91637,88.3898,37.4396,A,11868,0.26932,19,1
91639,70.4,8.86884,A,52857,0.161363,21,1
91648,27.9013,93.0702,A,57496,0.298354,16,1
91650,97.4708,63.017,A,29387,0.144598,20,1
91653,80.1611,64.4738,A,22656,0.161084,23,1
91654,65.5276,28.7705,A,92342,0.1741,23,1
91657,42.8219,93.0799,A,73096,0.239983,20,1
91660,75.3109,98.0962,A,90436,0.131533,28,1
91663,12.4684,97.0883,A,89634,0.174793,18,1
91664,36.3141,9.96048,A,13867,0.0341496,25,1
91668,79.6634,36.063,A,21670,0.211622,25,1
91669,91.5525,65.309,A,58861,0.122114,24,1
91671,37.8118,16.8679,A,68499,0.23824,31,1
91673,69.1988,47.3419,A,28697,0.173765,18,1
91674,67.8609,64.5568,A,14248,0.308901,18,1
91675,1.10394,98.895,A,90135,0.136108,21,1
91676,3.12975,21.6959,A,58591,0.186364,8,1
91679,63.7019,85.3509,A,90302,0.0342839,23,1
91681,74.2656,43.2167,A,30246,0.0928455,12,1
91683,17.8981,23.11,A,54640,0.249398,27,1
91690,11.8219,34.9343,A,86337,0.0747241,16,1
91692,68.542,43.4556,A,96426,0.399904,16,1
91699,58.6481,23.0664,A,30358,0.0608498,22,1
91706,82.6826,94.8932,A,3131,0.0742409,28,1
91707,37.3609,32.5583,A,62969,0.0614973,21,1
91713,40.9658,80.4724,A,21820,0.219081,24,1
91717,3.16626,5.54965,A,37633,0.151683,26,1
91720,71.4119,84.7631,A,52006,0.265055,24,1
91721,76.6511,64.4069,A,70441,0.171987,18,1
91722,70.0744,76.2446,A,62371,0.162969,13,1
91723,32.0873,20.2541,A,83645,0.198377,22,1
91726,1.59391,53.7369,A,41283,0.209666,28,1
91731,93.7134,62.127,A,98307,0.316215,15,1
91733,55.8809,77.6464,A,71618,0.127834,24,1
91734,57.3635,66.0602,A,27769,0.153341,23,1
91737,72.5427,28.1185,A,89097,0.0939807,21,1
91740,26.2038,10.9941,A,56229,0.193701,22,1
91741,39.6988,90.7807,A,78259,0.207668,20,1
91742,71.2859,87.1809,A,49549,0.223397,23,1
91745,97.7293,41.0274,A,75103,0.328462,19,1
91748,52.0843,52.0388,A,21663,0.232674,15,1
91749,44.7553,47.4862,A,70927,0.0576081,21,1
91752,52.9144,46.3872,A,9423,0.177399,21,1
91753,99.3926,93.3438,A,14459,0.0930837,20,1
91755,30.9927,80.4498,A,28513,0.140935,18,1
91759,56.8977,51.9376,A,76175,0.146661,26,1
91762,62.567,47.7508,A,63502,0.0942845,21,1
91763,89.1774,81.153,A,41863,0.23952,22,1
91765,15.6169,22.183,A,4673,0.192821,30,1
91772,43.9785,3.81291,A,6060,0.251682,20,1
91773,32.3346,65.2777,A,78945,0.0454895,21,1
91774,57.4297,61.4996,A,68778,0.378078,22,1
91778,11.1644,7.18553,A,88369,0.118666,26,1
91779,36.6922,63.7003,A,72632,0.263624,21,1
91781,93.9831,56.1928,A,45398,0.269629,21,1
91782,3.89053,35.2278,A,71026,0.162533,20,1
91783,80.2533,40.21,A,21935,0.318985,18,1
91787,87.161,68.7907,A,23073,0.427573,16,1
91788,5.84024,70.2727,A,50239,0.253807,21,1
91789,81.8906,78.4064,A,7372,0.0303565,18,1
91792,18.9039,88.4777,A,72986,0.247093,16,1
91802,72.7326,16.8418,A,28191,0.154602,24,1
91804,99.0976,15.2695,A,55268,0.0469584,28,1
91806,83.1486,89.2615,A,82894,0.204991,20,1
91809,53.0636,72.9271,A,48235,0.108498,19,1
91810,16.713,29.3803,A,40546,0.167028,27,1
91812,45.409,72.361,A,66489,0.154318,20,1
91815,50.2006,36.5507,A,28042,0.101312,33,1
91830,90.0268,6.94524,A,41412,0.321365,21,1
91831,23.5322,58.2284,A,57220,0.147211,22,1
91832,41.7485,89.3098,A,21841,0.110413,27,1
91834,10.4786,4.17456,A,51903,0.142955,24,1
91836,84.4439,85.9006,A,66089,0.148298,31,1
91842,11.2489,65.1416,A,59158,0.0673155,20,1
91843,90.7771,84.1139,A,27312,0.06221,24,1
91853,58.0032,93.5558,A,45593,0.167752,18,1
91860,88.9211,17.9206,A,7422,0.29496,22,1
91864,99.2177,79.833,A,91009,0.195884,22,1
91873,91.2391,86.9741,A,93420,0.345787,19,1
91874,4.67501,99.1324,A,73637,0.129771,18,1
91877,2.91014,58.9073,A,3490,0.196,25,1
91879,79.3001,9.64981,A,19117,0.247438,21,1
91881,50.5477,65.7242,A,31977,0.0853879,28,1
91886,70.8816,51.0714,A,34079,0.0762104,18,1
91887,82.52,42.3705,A,24616,0.128667,26,1
91893,45.2436,77.7083,A,52204,0.0837616,24,1
91894,57.1872,11.8762,A,28412,0.270966,19,1
91899,6.71826,87.3699,A,19160,0.0485219,16,1
91900,97.9381,51.4819,A,54597,0.143552,31,1
91902,58.912,16.694,A,84013,0.263701,30,1
91904,54.1143,46.5437,A,25077,0.118181,25,1
91905,88.5374,56.1913,A,40702,0.075888,26,1
91910,42.4716,60.5401,A,17040,0.148105,26,1
91911,65.7707,27.7753,A,2806,0.0579546,27,1
91916,77.7896,36.6026,A,95748,0.14675,19,1
91920,7.21271,99.2523,A,21987,0.307057,23,1
91921,19.77,25.5007,A,36770,0.390051,16,1
91926,87.1593,15.6048,A,30865,0.155857,25,1
91927,19.833,99.689,A,25190,0.0314645,22,1
91934,91.4543,60.6144,A,76038,0.160698,25,1
91937,49.9062,65.8692,A,60954,0.192165,29,1
91942,57.2832,67.8448,A,8932,0.196725,24,1
91944,10.336,1.67842,A,74029,0.298807,23,1
91946,3.11131,29.7961,A,81835,0.389256,10,1
91953,64.4394,97.6288,A,44694,0.11272,16,1
91954,13.0854,9.36764,A,91019,0.198411,27,1
91957,64.0621,58.0388,A,49735,0.237797,12,1
91964,44.9887,66.3919,A,21259,0.153034,22,1
91967,86.4452,65.9268,A,35561,0.250462,18,1
91969,37.7024,16.6872,A,68499,0.0497199,26,1
91971,36.4334,84.2555,A,30152,0.0259885,15,1
91974,65.7874,60.0445,A,87807,0.119364,28,1
91978,46.656,55.2145,A,59461,0.277732,24,1
91979,13.597,95.1914,A,13623,0.130075,27,1
91983,87.4216,50.5946,A,30403,0.379294,24,1
91984,76.9261,39.05,A,40103,0.10315,13,1
91985,62.0624,62.7301,A,31513,0.0758605,21,1
91988,90.1303,94.5133,A,58121,0.348754,15,1
91989,52.8496,66.4472,A,40428,0.132591,18,1
91997,37.8381,4.05363,A,64216,0.293925,13,1
91999,57.2434,24.5096,A,61211,0.245776,25,1
92001,52.8808,43.9555,A,37862,0.333056,22,1
92012,18.8917,42.3655,A,40130,0.355581,18,1
92015,2.9014,13.5325,A,2892,0.0289426,16,1
92023,25.2355,30.0291,A,54573,0.446128,26,1
92029,10.8619,33.2007,A,85746,0.0564585,32,1
92031,43.587,49.1202,A,4619,0.260018,30,1
92032,28.6472,87.3065,A,58610,0.0747035,25,1
92035,73.1745,35.9454,A,23095,0.192967,16,1
92037,19.1114,65.6994,A,48034,0.260125,19,1
92038,65.9953,28.5543,A,27624,0.155635,25,1
92044,68.016,77.5376,A,51610,0.376696,15,1
92045,3.74909,70.5529,A,81917,0.0958796,24,1
92051,71.8472,35.44,A,6482,0.213512,15,1
92054,75.5336,70.1102,A,63579,0.27637,22,1
92063,12.0177,91.6114,A,7357,0.0266878,20,1
92064,86.6147,44.9228,A,34254,0.149304,25,1
92069,34.3698,83.0812,A,40895,0.0857331,24,1
92074,21.4689,20.7169,A,51581,0.0289062,26,1
92075,76.9211,91.494,A,22174,0.0357158,15,1
92076,52.3893,53.2861,A,54639,0.162711,24,1
92077,98.9967,66.233,A,96080,0.155114,24,1
92081,32.274,65.6137,A,32841,0.252201,21,1
92082,97.3134,74.9599,A,89513,0.244765,21,1
92083,80.5043,66.728,A,23350,0.151827,22,1
92090,58.0487,80.279,A,93635,0.109915,20,1
92094,26.3797,94.7097,A,98316,0.244582,30,1
92099,98.6462,80.4692,A,78994,0.0780456,23,1
92101,57.3933,20.4752,A,51706,0.266311,24,1
92108,1.28481,38.9179,A,58824,0.277556,23,1
92113,43.4581,17.7632,A,1120,0.350171,21,1
92115,74.6354,91.8335,A,94114,0.265022,22,1
92119,63.9371,76.305,A,20328,0.273366,26,1
92120,76.0948,97.1691,A,76250,0.110108,22,1
92121,40.5009,75.5263,A,85110,0.118873,22,1
92133,32.581,34.5278,A,31515,0.284291,16,1
92135,4.20243,9.21543,A,88296,0.102929,16,1
92142,80.8546,32.0282,A,5922,0.141458,22,1
92143,2.34491,99.039,A,73536,0.227505,26,1
92147,76.0572,5.41579,A,32015,0.0856308,24,1
92150,84.5763,8.47131,A,22270,0.25997,19,1
92151,77.1018,33.4182,A,78730,0.36636,18,1
92155,57.9611,14.6532,A,59197,0.366408,23,1
92158,25.0959,36.4397,A,48632,0.202756,22,1
92166,70.9342,64.5107,A,18054,0.331363,14,1
92167,22.2374,56.0558,A,4251,0.226864,19,1
92181,38.9952,62.9657,A,98634,0.101547,17,1
92182,15.155,84.0341,A,8087,0.221512,17,1
92187,5.55117,19.4999,A,40951,0.0566884,20,1
92193,37.6385,60.7064,A,50292,0.161226,21,1
92194,92.796,54.9212,A,94405,0.152066,26,1
92197,94.8605,11.3673,A,49422,0.203759,25,1
92201,5.18486,64.2201,A,62041,0.0838593,16,1
92205,73.9921,80.0346,A,22994,0.219169,26,1
92211,60.3344,68.3889,A,68991,0.320391,21,1
92212,63.2864,43.6227,A,20515,0.303495,20,1
92214,91.158,71.5479,A,35433,0.148096,23,1
92215,95.1379,21.5199,A,37017,0.368236,23,1
92216,43.8431,8.20146,A,49600,0.0951776,26,1
92220,17.9531,14.6026,A,74787,0.107466,23,1
92225,47.6101,35.6516,A,34002,0.146645,20,1
92229,51.071,26.7537,A,8788,0.0502836,21,1
92231,53.7735,68.2512,A,29997,0.263677,19,1
92234,50.215,16.3509,A,6901,0.0552273,23,1
92237,22.8752,69.3581,A,40295,0.188671,20,1
92240,58.8101,45.7244,A,98236,0.241515,13,1
92242,64.569,53.3913,A,64254,0.110013,22,1
92251,66.8857,70.0856,A,16931,0.0688851,24,1
92252,1.75191,89.9229,A,11944,0.248053,17,1
92253,42.6344,19.5263,A,68474,0.413629,23,1
92256,42.8403,34.0247,A,39863,0.280647,21,1
92259,83.3851,44.972,A,25281,0.188594,23,1
92262,7.02947,42.8942,A,82600,0.241133,21,1
92266,48.6744,56.6025,A,72448,0.105613,18,1
92269,89.5947,8.9678,A,47287,0.218731,20,1
92271,23.3656,32.0453,A,96885,0.268972,22,1
92274,91.5803,95.0063,A,72586,0.150792,16,1
92276,55.5548,45.3679,A,18114,0.341099,25,1
92277,69.2733,99.3754,A,5819,0.125396,22,1
92281,83.4263,36.1061,A,53654,0.278773,23,1
92284,58.3379,13.9018,A,45064,0.277372,25,1
92285,13.7367,21.2959,A,89332,0.0961745,25,1
92291,88.6727,47.735,A,58990,0.171018,23,1
92293,42.0028,8.18725,A,32166,0.185382,27,1
92294,39.006,4.53297,A,62592,0.14206,26,1
92295,35.8867,78.6914,A,54293,0.243243,18,1
92301,72.8357,16.1615,A,17811,0.105882,28,1
92303,27.2454,40.8895,A,83238,0.130553,17,1
92305,87.3327,53.4748,A,21012,0.0808291,16,1
92311,37.514,92.304,A,91876,0.216638,25,1
92322,86.3472,11.4295,A,4411,0.227745,25,1
92323,32.2778,90.8787,A,46794,0.0299625,18,1
92326,57.829,2.59921,A,14902,0.117331,25,1
92328,13.06,53.4218,A,51424,0.0808055,25,1
92330,63.8149,31.5915,A,31577,0.0268625,15,1
92332,11.3527,4.23539,A,35087,0.115802,24,1
92333,70.7653,11.1693,A,32038,0.220219,16,1
92334,54.3973,96.4854,A,13116,0.0923958,29,1
92344,45.4697,45.5988,A,6170,0.231719,22,1
92352,29.9979,69.4173,A,14162,0.116675,19,1
92358,15.5945,31.5274,A,26629,0.203333,24,1
92364,90.5265,55.9147,A,63669,0.131616,11,1
92365,54.6768,60.0686,A,31878,0.204005,21,1
92367,31.7368,43.0769,A,69064,0.229809,18,1
92368,58.0259,19.8234,A,38486,0.270114,33,1
92372,39.1329,7.61742,A,82279,0.111217,17,1
92373,39.8263,42.8779,A,29137,0.268591,21,1
92375,42.5428,84.2791,A,34808,0.0719349,18,1
92376,41.9189,31.3235,A,620,0.125861,14,1
92378,14.6034,39.0366,A,30068,0.0714403,21,1
92379,82.8109,35.2684,A,55306,0.176417,20,1
92387,77.7515,26.4578,A,44031,0.219587,16,1
92388,63.9283,34.172,A,25691,0.413367,20,1
92389,16.7135,43.288,A,62304,0.0864198,30,1
92393,52.3772,35.8459,A,26781,0.366012,22,1
92397,11.192,13.224,A,92235,0.121816,27,1
92403,73.5833,12.5585,A,94509,0.36803,14,1
92407,57.9295,0.329614,A,35247,0.0776508,17,1
92408,14.8613,37.6211,A,7532,0.124682,26,1
92410,81.051,42.0789,A,27815,0.247984,23,1
92418,13.4599,63.1587,A,28852,0.182077,23,1
92419,36.8322,16.4693,A,69646,0.335285,31,1
92423,66.8479,13.4763,A,96132,0.264978,21,1
92424,57.3263,1.12599,A,84349,0.0491231,18,1
92425,12.9525,71.71,A,48851,0.133223,18,1
92427,78.0309,39.3736,A,48670,0.312116,23,1
92436,83.5336,4.32046,A,53568,0.0995692,29,1
92439,42.4523,60.8723,A,29560,0.117075,27,1
92448,35.1313,2.86622,A,75630,0.368438,31,1
92457,29.1608,2.78078,A,87728,0.281843,27,1
92459,87.887,2.49517,A,63645,0.112036,26,1
92462,49.9615,21.1081,A,97296,0.0538413,27,1
92468,15.9514,53.2147,A,8124,0.0942427,15,1
92473,77.4553,73.5196,A,34020,0.242821,22,1
92477,24.369,40.3945,A,79322,0.0612953,27,1
92478,68.5407,83.6282,A,33280,0.118394,21,1
92481,13.073,71.5233,A,59676,0.0734893,17,1
92487,46.3504,94.0193,A,48166,0.240246,24,1
92488,72.5987,83.4948,A,10228,0.0284336,25,1
92489,1.70304,7.88317,A,75604,0.0856346,31,1
92491,57.7343,16.7924,A,1565,0.182122,22,1
92504,21.8669,75.8314,A,69662,0.253471,20,1
92505,42.3758,26.0713,A,59710,0.117962,25,1
92506,89.3308,12.3586,A,74986,0.33686,17,1
92517,21.3483,33.8224,A,19608,0.176999,26,1
92519,8.90965,90.3999,A,34410,0.375681,19,1
92521,44.0187,41.6089,A,27170,0.125666,22,1
92530,4.10691,60.9546,A,67457,0.317488,19,1
92537,87.5005,3.5334,A,43698,0.190862,27,1
92539,39.4887,71.8621,A,62837,0.22377,27,1
92551,25.431,76.9511,A,41884,0.101018,29,1
92558,54.5629,88.8209,A,34987,0.26803,14,1
92568,57.4415,41.801,A,77204,0.171135,19,1
92570,6.29472,51.6998,A,79573,0.297126,11,1
92575,46.718,2.93493,A,35686,0.137669,16,1
92578,60.305,3.17013,A,99540,0.312086,22,1
92584,35.2159,25.603,A,34365,0.283134,27,1
92586,28.4776,56.5553,A,77929,0.164542,26,1
92596,6.32679,70.1229,A,50239,0.266939,24,1
92605,49.9068,23.6355,A,74340,0.321935,17,1
92606,92.3371,79.1684,A,39398,0.070949,19,1
92609,61.5807,16.6528,A,20389,0.112957,21,1
92612,30.7985,83.8717,A,82528,0.395348,15,1
92613,93.6196,22.1394,A,97696,0.187102,18,1
92619,49.4421,47.3744,A,86389,0.187761,23,1
92625,39.9969,25.4751,A,75514,0.0479659,20,1
92628,47.8578,1.05206,A,96504,0.190369,35,1
92629,82.6755,10.749,A,62350,0.0945963,22,1
92631,51.067,15.5203,A,59672,0.221767,25,1
92633,13.3157,25.1785,A,43370,0.10022,22,1
92634,18.2288,87.654,A,7949,0.299583,19,1
92636,33.1299,70.9485,A,42408,0.353785,18,1
92643,92.1692,42.1992,A,33372,0.0783363,20,1
92645,3.81884,89.1558,A,69082,0.0948254,20,1
92650,36.6745,41.4986,A,54072,0.298316,14,1
92651,14.8923,5.54511,A,73725,0.0620465,23,1
92653,16.3212,19.1709,A,39752,0.216515,15,1
92657,64.952,95.2572,A,44855,0.13195,17,1
92660,47.2918,71.0981,A,99421,0.121551,23,1
92663,45.0758,94.6707,A,82899,0.219808,16,1
92670,15.2016,81.5583,A,43872,0.084111,31,1
92681,30.6369,59.3175,A,32988,0.185252,17,1
92686,19.9605,31.8241,A,28342,0.122933,28,1
92690,76.6022,15.581,A,26535,0.105915,30,1
92691,66.4074,52.4133,A,63450,0.19233,19,1
92696,2.81085,5.70971,A,69209,0.181106,26,1
92702,30.6284,15.0989,A,76108,0.242189,23,1
92703,71.798,50.4125,A,62600,0.124622,29,1
92711,1.79725,92.4426,A,38720,0.191366,22,1
92716,74.862,42.3194,A,4361,0.111456,17,1
92725,21.2247,72.1206,A,64940,0.316353,24,1
92726,22.5605,69.4913,A,11711,0.160853,19,1
92727,75.1059,64.3297,A,33433,0.0352447,27,1
92728,9.5753,66.975,A,23762,0.227731,24,1
